Custodian,src_Destination_Table,Source_File,Date_Format,Header_Delimiter,Date_Position_OR_Column,Additional_Delimiter,File_Type,XLS_to_CSV,XLS_Sheet_Name,Number_Of_Quarters,Unzip_File,Zip_File_Name,Filter_File_Name,Combine_Files,Remove_Header_Trailer,Num_Header_Lines,Num_Trailer_Lines,Start_String,Additional_EOL,Remove_Additional_EOL,Add_Record_ID,First_Record_Identifier,Flatten_File,Add_Sequence,Fill_With_Blank_Lines,Strip_Leading_Characters,Sequence,Delimit_Fixed_Width,Config_File,Delimiter,Filter_Records,Inverted_Filter,Column_Number,Filter_Value,JSON_Scrapping_Needed,JSON_KeyName,Add_Column_Delimiter,New_Column_Date,New_Column_Index,New_Column_Count,Escape_Quotes,Insert_File_Control,File_Label,Server,Delete_Source_File,Snowflake_Account,Snowflake_Authenticator,Snowflake_Warehouse,Snowflake_Database,Snowflake_Schema,Snowflake_FileFormat,Stored_Procedure,Complexity,Priority,Notes
DTCC,DTCC_CONTRACTUNDERLYINGASSETPVF_IMP,DTCC_P6017.AR02300689,YYYYMMDD,,7,,Fixed_Width,FALSE,,,FALSE,,,TRUE,TRUE,1,0,,FALSE,FALSE,TRUE,10,FALSE,FALSE,,,,TRUE,Config_DTCC_PVF_Record_Type_13_Sequence_03.txt,|,TRUE,FALSE,"3,4","13,03",FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_DTCC_CONTRACTUNDERLYINGASSETPVF,Medium,,Needs filtering on a column
DTCC,DTCC_CONTRACTBANDGUARANTEEDPVF_IMP,DTCC_P6017.AR02300689,YYYYMMDD,,7,,Fixed_Width,FALSE,,,FALSE,,,TRUE,TRUE,1,0,,FALSE,FALSE,TRUE,10,FALSE,FALSE,,,,TRUE,Config_DTCC_PVF_Record_Type_13_Sequence_04.txt,|,TRUE,FALSE,"3,4","13,04",FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_DTCC_CONTRACTBANDGUARANTEEDPVF,Medium,,Needs filtering on a column
DTCC,DTCC_CONTRACTAGENTRECORDPVF_IMP,DTCC_P6017.AR02300689,YYYYMMDD,,7,,Fixed_Width,FALSE,,,FALSE,,,TRUE,TRUE,1,0,,FALSE,FALSE,TRUE,10,FALSE,FALSE,,,,TRUE,Config_DTCC_PVF_Record_Type_13_Sequence_05.txt,|,TRUE,FALSE,"3,4","13,05",FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_DTCC_CONTRACTAGENTRECORDPVF,Medium,,Needs filtering on a column
DTCC,DTCC_CONTRACTDATERECORDPVF_IMP,DTCC_P6017.AR02300689,YYYYMMDD,,7,,Fixed_Width,FALSE,,,FALSE,,,TRUE,TRUE,1,0,,FALSE,FALSE,TRUE,10,FALSE,FALSE,,,,TRUE,Config_DTCC_PVF_Record_Type_13_Sequence_06.txt,|,TRUE,FALSE,"3,4","13,06",FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_DTCC_CONTRACTDATERECORDPVF,Medium,,Needs filtering on a column
DTCC,DTCC_CONTRACTEVENTRECORDPVF_IMP,DTCC_P6017.AR02300689,YYYYMMDD,,7,,Fixed_Width,FALSE,,,FALSE,,,TRUE,TRUE,1,0,,FALSE,FALSE,TRUE,10,FALSE,FALSE,,,,TRUE,Config_DTCC_PVF_Record_Type_13_Sequence_07.txt,|,TRUE,FALSE,"3,4","13,07",FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_DTCC_CONTRACTEVENTRECORDPVF,Medium,,Needs filtering on a column
DTCC,DTCC_CONTRACTPARTYRECORDPVF_IMP,DTCC_P6017.AR02300689,YYYYMMDD,,7,,Fixed_Width,FALSE,,,FALSE,,,TRUE,TRUE,1,0,,FALSE,FALSE,TRUE,10,FALSE,FALSE,,,,TRUE,Config_DTCC_PVF_Record_Type_13_Sequence_09.txt,|,TRUE,FALSE,"3,4","13,09",FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_DTCC_CONTRACTPARTYRECORDPVF,Medium,,Needs filtering on a column
DTCC,DTCC_CONTRACTPARTYADDRESSRECORDPVF_IMP,DTCC_P6017.AR02300689,YYYYMMDD,,7,,Fixed_Width,FALSE,,,FALSE,,,TRUE,TRUE,1,0,,FALSE,FALSE,TRUE,10,FALSE,FALSE,,,,TRUE,Config_DTCC_PVF_Record_Type_13_Sequence_10.txt,|,TRUE,FALSE,"3,4","13,10",FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_DTCC_CONTRACTPARTYADDRESSRECORDPVF,Medium,,Needs filtering on a column
DTCC,DTCC_CONTRACTANNUITIZATIONRECORDPVF_IMP,DTCC_P6017.AR02300689,YYYYMMDD,,7,,Fixed_Width,FALSE,,,FALSE,,,TRUE,TRUE,1,0,,FALSE,FALSE,TRUE,10,FALSE,FALSE,,,,TRUE,Config_DTCC_PVF_Record_Type_13_Sequence_11.txt,|,TRUE,FALSE,"3,4","13,11",FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_DTCC_CONTRACTANNUITIZATIONRECORDPVF,Medium,,Needs filtering on a column
DTCC,DTCC_CONTRACTSERVICEFEATURERECORDPVF_IMP,DTCC_P6017.AR02300689,YYYYMMDD,,7,,Fixed_Width,FALSE,,,FALSE,,,TRUE,TRUE,1,0,,FALSE,FALSE,TRUE,10,FALSE,FALSE,,,,TRUE,Config_DTCC_PVF_Record_Type_13_Sequence_15.txt,|,TRUE,FALSE,"3,4","13,15",FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_DTCC_CONTRACTSERVICEFEATURERECORDPVF,Medium,,Needs filtering on a column
DTCC,DTCC_AN_COGS_EXT,DTCC_P6017.AR02300701,YYYYMMDD,,7,,Fixed_Width,FALSE,,,FALSE,,,FALSE,TRUE,1,0,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,TRUE,Config_DTCC_AN_COGS.txt,|,FALSE,,,,FALSE,,FALSE,,,,FALSE,TRUE,DTCCCOM_AN_ACCOUNT,DV-AW-SQL04,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_DTCC_AN_COGS,Medium,,Needs filtering on a column
DTCC,DTCC_MF_202_EXT,DTCC_P6017.AR02102202.*,YYYYMMDD,,7,,Fixed_Width,FALSE,,,FALSE,,,FALSE,TRUE,2,0,,FALSE,FALSE,FALSE,,FALSE,TRUE,,,,TRUE,Config_DTCC_MF.txt,|,FALSE,,,,FALSE,,FALSE,,,,FALSE,TRUE,DTCCCOM_MF_ACCOUNT,DV-AW-SQL04,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,,Medium,,Needs filtering on a column
DTCC,DTCC_MF_203_EXT,DTCC_P6017.AR02102203.*,YYYYMMDD,,7,,Fixed_Width,FALSE,,,FALSE,,,FALSE,TRUE,2,0,,FALSE,FALSE,FALSE,,FALSE,TRUE,,,,TRUE,Config_DTCC_MF.txt,|,FALSE,,,,FALSE,,FALSE,,,,FALSE,TRUE,DTCCCOM_MF_ACCOUNT,DV-AW-SQL04,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_DTCC_MF,Medium,,Needs filtering on a column
TMRC,TMRC_SECURITYMASTER_IMP,TMRC_SecurityMaster.*,,,,,CSV,FALSE,,,FALSE,,,FALSE,TRUE,1,0,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,,,FALSE,,,,FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,COMMADELIMITED,LOAD_TMRC_SECURITYMASTER,Low,,
TMRC,TMRC_ACCOUNT_IMP,TMRC_Account.*,,,,,CSV,FALSE,,,FALSE,,,FALSE,TRUE,1,0,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,,,FALSE,,,,FALSE,,FALSE,,,,FALSE,TRUE,TMRC_MASTER,DV-AW-SQL04,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,COMMADELIMITED,LOAD_TMRC_ACCOUNT,Low,,
TMRC,TMRC_POSITION_IMP,TMRC_Position.*,,,,,CSV,FALSE,,,FALSE,,,FALSE,TRUE,1,0,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,,,FALSE,,,,FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,COMMADELIMITED,LOAD_TMRC_POSITION,Low,,
TMRC,TMRC_NNATRANSACTIONS_IMP,TMRC_NNA_Transactions_Report.*,,,,,CSV,FALSE,,,FALSE,,,FALSE,TRUE,1,0,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,,,FALSE,,,,FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,COMMADELIMITED,LOAD_TMRC_NNATRANSACTIONS,Low,,
TMRC,TMRC_NNAINTERVALS_IMP,TMRC_NNA_Interval_Monthly.*,,,,,CSV,FALSE,,,FALSE,,,FALSE,TRUE,1,0,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,,,FALSE,,,,FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,COMMADELIMITED,LOAD_TMRC_NNAINTERVALS,Low,,
TMRC,TMRC_AVERAGE_DAILY_BALANCE_IMP,TMRC_HighTowerDLYBAL.*,,,,,CSV,FALSE,,,FALSE,,,FALSE,TRUE,1,0,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,,,FALSE,,,,FALSE,,FALSE,,,,TRUE,TRUE,TMRC_ACCOUNT,DV-AW-SQL04,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,COMMADELIMITED,LOAD_TMRC_AVERAGE_DAILY_BALANCE,Low,,
TMRC,TMRC_AVERAGE_QTR_BALANCE_IMP,TMRC_HighTowerQTRBAL.*,,,,,CSV,FALSE,,,FALSE,,,FALSE,TRUE,1,0,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,,,FALSE,,,,FALSE,,FALSE,,,,TRUE,TRUE,TMRC_ACCOUNT_QTR,DV-AW-SQL04,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,COMMADELIMITED,LOAD_TMRC_AVERAGE_QTR_BALANCE,Low,,
NFS,NFS_ACCOUNTBALANCE_IMP,NFS_ACCTBALD_SINGLE.*,MMDDYY,,42,,Fixed_Width,FALSE,,,FALSE,,,FALSE,TRUE,1,1,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,TRUE,Config_NFS_ACCTBALD_SINGLE.txt,|,FALSE,,,,FALSE,,FALSE,,,,FALSE,TRUE,NFS_ACCOUNTBALANCE,DV-AW-SQL04,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_NFS_ACCOUNTBALANCE,Medium,,Fixed Width
NFS,NFS_ACCOUNT_IMP,NFS_NAMADRF_SINGLE.*,MMDDYY,,63,,Fixed_Width,FALSE,,,FALSE,,,FALSE,TRUE,1,1,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,TRUE,Config_NFS_NAMADR_SINGLE.txt,|,TRUE,FALSE,2,101,FALSE,,FALSE,,,,FALSE,TRUE,NFS_NAMADRF,DV-AW-SQL04,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_NFS_ACCOUNT,Medium,,Fixed Width & Needs filtering on a column
NFS,NFS_ACCOUNTUPD_IMP,NFS_NAMADRD_SINGLE.*,MMDDYY,,63,,Fixed_Width,FALSE,,,FALSE,,,FALSE,TRUE,1,1,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,TRUE,Config_NFS_NAMADR_SINGLE.txt,|,TRUE,FALSE,2,101,FALSE,,FALSE,,,,FALSE,TRUE,NFS_ACCOUNT,DV-AW-SQL04,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_NFS_ACCOUNTUPD,Medium,,Fixed Width & Needs filtering on a column
NFS,NFS_POSITION_IMP,NFS_POSITD_SINGLE.*,MMDDYY,,63,,Fixed_Width,FALSE,,,FALSE,,,FALSE,TRUE,1,1,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,TRUE,Config_NFS_POSITD_SINGLE.txt,|,FALSE,,,,FALSE,,FALSE,,,,FALSE,TRUE,NFS_POSITION,DV-AW-SQL04,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_NFS_POSITION,Medium,,Fixed Width
NFS,NFS_SECURITY_IMP,NFS_SECMAST_SINGLE.*,MMDDYY,,7,,Fixed_Width,FALSE,,,FALSE,,,FALSE,TRUE,1,1,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,TRUE,Config_NFS_SECMAST_SINGLE.txt,|,TRUE,FALSE,2,1,FALSE,,FALSE,,,,FALSE,TRUE,NFS_SECURITY,DV-AW-SQL04,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_NFS_SECURITY,Medium,,Fixed Width
NFS,NFS_TRANSACTION_IMP,NFS_ACTYD_SINGLE.*,MMDDYY,,63,,Fixed_Width,FALSE,,,FALSE,,,FALSE,TRUE,1,1,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,TRUE,Config_NFS_ACTYD_SINGLE.txt,|,FALSE,,,,FALSE,,FALSE,,,,FALSE,TRUE,NFS_TRANSACTION,DV-AW-SQL04,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_NFS_TRANSACTION,Medium,,Fixed Width
JPM,JPM_ACCOUNT_IMP,JPM_BCR973GX.*,MM/DD/YY,,29,,Fixed_Width,FALSE,,,FALSE,,,FALSE,TRUE,1,2,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,TRUE,Config_JPM_Accounts.txt,|,FALSE,,,,FALSE,,FALSE,,,,FALSE,TRUE,JPM_ACCOUNT,DV-AW-SQL04,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_JPM_ACCOUNT,Medium,,Fixed Width
JPM,JPM_ACTIVITY_IMP,JPM_BCR293X.*,MM/DD/YY,,29,,Fixed_Width,FALSE,,,FALSE,,,FALSE,TRUE,1,2,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,TRUE,Config_JPM_Activity_Header.txt,|,TRUE,FALSE,7,H,FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_JPM_ACTIVITY,Medium,,Fixed Width & Needs filtering on a column
JPM,JPM_BALANCES_IMP,JPM_BCR274X.*,MM/DD/YY,,29,,Fixed_Width,FALSE,,,FALSE,,,FALSE,TRUE,1,2,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,TRUE,Config_JPM_Balances.txt,|,TRUE,FALSE,7,A,FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_JPM_BALANCE,Medium,,Fixed Width & Needs filtering on a column
JPM,JPM_POSITIONS_IMP,JPM_BCR274X.*,MM/DD/YY,,29,,Fixed_Width,FALSE,,,FALSE,,,FALSE,TRUE,1,2,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,TRUE,Config_JPM_Positions.txt,|,TRUE,FALSE,8,B,FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_JPM_POSITION,Medium,,Fixed Width & Needs filtering on a column
JPM,JPM_REPRESENTATIVE_IMP,JPM_ftsi3673CFS01.*,MMDDYY,,37,,Pipe_Delimited,FALSE,,,FALSE,,,FALSE,TRUE,2,1,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,,,FALSE,,,,FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_JPM_REPRESENTATIVE,Low,,
JPM,JPM_SECURITY_IMP,JPM_BOR371B.*,MM/DD/YY,,29,,Fixed_Width,FALSE,,,FALSE,,,FALSE,TRUE,1,2,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,TRUE,Config_JPM_Security.txt,|,FALSE,,,,FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,LOAD_JPM_SECURITY,Medium,,Fixed Width
JPM,JPM_TRADECOMMISSION_IMP,JPM_BBC702Z.*,MM/DD/YY,,29,,Fixed_Width,FALSE,,,FALSE,,,FALSE,TRUE,1,1,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,TRUE,Config_JPM_TradeCommission.txt,|,FALSE,,,,FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,,Medium,,Fixed Width
HT_FINANCE,HT_FINANCE_ACCOUNT_IMP,Account,,,,,SQL,FALSE,,8,FALSE,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,,",",FALSE,,,,FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,COMMADELIMITED,,,,
BNY,BNY_POSITION_IMP,BNY_Accounting_Positions.*,,,,,CSV,FALSE,,,FALSE,,,FALSE,TRUE,1,0,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,,,FALSE,,,,FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,COMMADELIMITED,LOAD_BNY_POSITION,Low,,
BNY,BNY_ACCOUNTSUMMARY_IMP,BNY_Account_Summary.*,,,,,CSV,FALSE,,,FALSE,,,FALSE,TRUE,1,0,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,,,FALSE,,,,FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,COMMADELIMITED,LOAD_BNY_ACCOUNTSUMMARY,Low,,
BNY,BNY_ACCOUNTBALANCE_IMP,BNY_Account_Balances.*,,,,,CSV,FALSE,,,FALSE,,,FALSE,TRUE,1,0,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,,,FALSE,,,,FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,COMMADELIMITED,LOAD_BNY_ACCOUNTBALANCE,Low,,
BNY,BNY_TRANSACTION_IMP,BNY_Transaction_Detail.*,,,,,CSV,FALSE,,,FALSE,,,FALSE,TRUE,1,0,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,,,FALSE,,,,FALSE,,TRUE,20190709,,1,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,COMMADELIMITED,LOAD_BNY_TRANSACTION,Low,,
BNY,BNY_HOLDINGLOTDETAIL_IMP,BNY_Holdings_Lot_Detail.*,,,,,CSV,FALSE,,,FALSE,,,FALSE,TRUE,1,0,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,,,FALSE,,,,FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,COMMADELIMITED,LOAD_BNY_HOLDINGLOTDETAIL,Low,,
ORN,ORN_AVERAGE_QTR_BALANCE_IMP,Orion_Qtr_Balance.*,,,,,CSV,FALSE,,,FALSE,,,FALSE,TRUE,1,?,\r\n,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,,,FALSE,,,,FALSE,,FALSE,,,,FALSE,TRUE,ORION_ACCOUNT_QTR,DV-AW-SQL04,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,COMMADELIMITED,LOAD_ORN_AVERAGE_QTR_BALANCE,Low,,
HT_DM,DIM_DATE,ref.Dim_Date,,,,,SQL,FALSE,,0,FALSE,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,,",",FALSE,,,,FALSE,,FALSE,,,,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,COMMADELIMITED,,,,
ORACLE,ERP_AR_TRANSACTION_IMP,HT_AR_Transaction_Status.*,,,,,Pipe_Delimited,FALSE,,,FALSE,,,FALSE,TRUE,1,0,,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,,,FALSE,,,,FALSE,,TRUE,20230101,,12,FALSE,FALSE,,,,hightoweradvisors.us-east-1,,wh_load,ht_vendor_stage,src,PIPEDELIMITED,,Low,,
